id,fullName,name,type
n2671,@java+field#com.fsck.k9.mail.transport.smtp.SmtpTransport.largestAcceptableMessage,largestAcceptableMessage,Variable
n2672,@java+method#com.fsck.k9.mail.transport.smtp.SmtpTransportTest.open_withoutXoauth2Extension_shouldThrow(),open_withoutXoauth2Extension_shouldThrow,Operation
n2673,@java+method#com.fsck.k9.mail.store.imap.ImapFolderPusher.PushRunnable.syncMessages(int),syncMessages,Operation
n2674,@java+method#com.fsck.k9.Account.setSignatureUse(boolean),setSignatureUse,Operation
n2675,@java+method#com.fsck.k9.notification.NewMailNotificationsTest.setActiveNotificationIds(int[]),setActiveNotificationIds,Operation
n2676,@java+method#com.fsck.k9.view.LinearViewAnimator.setDisplayedChild(int),setDisplayedChild,Operation
n2677,@java+field#com.fsck.k9.activity.NotificationDeleteConfirmation.EXTRA_ACCOUNT_UUID,EXTRA_ACCOUNT_UUID,Variable
n2678,@java+field#com.fsck.k9.notification.BaseNotificationsTest.notifications,notifications,Variable
n2679,@java+method#com.fsck.k9.mail.store.imap.ImapResponseParserTest.readResponseShouldReadWholeListResponseLine(),readResponseShouldReadWholeListResponseLine,Operation
n268,"@java+method#com.fsck.k9.notification.DeviceNotifications.addMarkAllAsReadAction(com.fsck.k9.notification.Builder,com.fsck.k9.notification.NotificationData)",addMarkAllAsReadAction,Operation
n2680,@java+field#com.fsck.k9.mail.K9MailLib.debugStatus,debugStatus,Variable
n2681,@java+method#com.fsck.k9.message.quote.InsertableHtmlContent.toString(),toString,Operation
n2682,@java+method#com.fsck.k9.mail.transport.mockServer.MockSmtpServer.getHost(),getHost,Operation
n2683,@java+field#com.fsck.k9.activity.setup.AccountSetupIncoming.mAuthTypeView,mAuthTypeView,Variable
n2684,@java+class#com.fsck.k9.activity.AccountList.LoadAccounts,LoadAccounts,Structure
n2685,@java+method#com.fsck.k9.activity.compose.AttachmentPresenter.AttachmentMvpView.performSaveAfterChecks(),performSaveAfterChecks,Operation
n2686,@java+method#com.fsck.k9.preferences.Settings.ColorSetting.fromPrettyString(java.lang.String),fromPrettyString,Operation
n2687,@java+method#com.fsck.k9.mail.store.imap.mockserver.MockImapServer.MockServerThread.isClientConnectionClosed(),isClientConnectionClosed,Operation
n2688,@java+method#com.fsck.k9.message.extractors.PreviewTextExtractorTest.extractPreview_withLongTextPlain(),extractPreview_withLongTextPlain,Operation
n2689,@java+method#com.fsck.k9.view.RecipientSelectView.Recipient.isValidEmailAddress(),isValidEmailAddress,Operation
n269,@java+constructor#com.fsck.k9.preferences.Settings.InvalidSettingValueException.InvalidSettingValueException(),,Constructor
n2690,@java+field#com.fsck.k9.K9.sNotificationHideSubject,sNotificationHideSubject,Variable
n2691,"@java+method#com.fsck.k9.activity.FolderList.FolderListHandler.folderLoading(java.lang.String,boolean).$anonymous1.run()",run,Operation
n2692,"@java+method#com.fsck.k9.mailstore.StoreSchemaDefinitionTest.assertMessageWithSubjectExists(com.fsck.k9.mailstore.SQLiteDatabase,java.lang.String)",assertMessageWithSubjectExists,Operation
n2693,@java+field#com.fsck.k9.fragment.MessageListFragment.localBroadcastManager,localBroadcastManager,Variable
n2694,@java+class#com.fsck.k9.activity.compose.RecipientMvpView,RecipientMvpView,Structure
n2695,@java+class#com.fsck.k9.message.signature.HtmlSignatureRemover,HtmlSignatureRemover,Structure
n2696,@java+method#com.fsck.k9.ui.messageview.AttachmentViewCallback.onSaveAttachmentToUserProvidedDirectory(com.fsck.k9.mailstore.AttachmentViewInfo),onSaveAttachmentToUserProvidedDirectory,Operation
n2697,@java+field#com.fsck.k9.preferences.SettingsExporter.UUID_ATTRIBUTE,UUID_ATTRIBUTE,Variable
n2698,@java+constructor#com.fsck.k9.controller.UnavailableAccountException.UnavailableAccountException(java.lang.String),UnavailableAccountException,Constructor
n2699,@java+field#com.fsck.k9.activity.MessageCompose.ACTION_FORWARD,ACTION_FORWARD,Variable
n27,@java+package#com.fsck.k9.mailstore.util,util,Container
n270,@java+field#com.fsck.k9.controller.PendingCommandSerializerTest.IS_COPY,IS_COPY,Variable
n2700,@java+constructor#java.lang.ref.WeakReference.WeakReference(T),,Constructor
n2701,@java+method#com.fsck.k9.activity.MessageList.getActionButtonIndeterminateProgress(),getActionButtonIndeterminateProgress,Operation
n2702,@java+method#com.fsck.k9.FontSizes.loadMessageViewContentPercent(com.fsck.k9.preferences.Storage),loadMessageViewContentPercent,Operation
n2703,@java+field#com.fsck.k9.mailstore.LocalFolder.PreferencesHolder.notifyClass,notifyClass,Variable
n2704,"@java+method#com.fsck.k9.activity.AlternateRecipientAdapter.AlternateRecipientListener.onRecipientChange(com.fsck.k9.view.RecipientSelectView.Recipient,com.fsck.k9.view.RecipientSelectView.Recipient)",onRecipientChange,Operation
n2705,@java+field#com.fsck.k9.mail.internet.Viewable.Alternative.mText,mText,Variable
n2706,"@java+method#com.fsck.k9.mail.internet.EncoderUtil.encodeB(java.lang.String,java.lang.String,java.nio.charset.Charset,byte[])",encodeB,Operation
n2707,@java+method#com.fsck.k9.fragment.MessageListFragment.MessageListFragmentListener.onReply(com.fsck.k9.activity.MessageReference),onReply,Operation
n2708,@java+method#com.fsck.k9.mail.filter.FixedLengthInputStreamTest.available_afterSkip(),available_afterSkip,Operation
n2709,@java+class#com.fsck.k9.activity.setup.AccountSetupOptions,AccountSetupOptions,Structure
n271,"@java+method#com.fsck.k9.controller.MessagingController.loadMessageRemote(com.fsck.k9.Account,java.lang.String,java.lang.String,com.fsck.k9.controller.MessagingListener).$anonymous1.run()",run,Operation
n2710,@java+class#com.fsck.k9.mailstore.ReconstructMessageFromDatabaseTest,ReconstructMessageFromDatabaseTest,Structure
n2711,@java+class#com.fsck.k9.view.NonLockingScrollView.HierarchyTreeChangeListener,HierarchyTreeChangeListener,Structure
n2712,@java+method#com.fsck.k9.activity.setup.AccountSetupComposition.onBackPressed(),onBackPressed,Operation
n2713,@java+method#com.fsck.k9.mail.store.imap.ImapList.getKeyedNumber(java.lang.String),getKeyedNumber,Operation
n2714,@java+field#com.fsck.k9.Account.SortType.defaultAscending,defaultAscending,Variable
n2715,@java+field#com.fsck.k9.helper.K9AlarmManager.alarmManager,alarmManager,Variable
n2716,@java+method#com.fsck.k9.mail.store.imap.CopyUidResponseTest.parse_withoutCopyUidResponse_shouldReturnNull(),parse_withoutCopyUidResponse_shouldReturnNull,Operation
n2717,@java+field#com.fsck.k9.Account.messageFormatAuto,messageFormatAuto,Variable
n2718,@java+method#com.fsck.k9.NotificationSetting.setVibrate(boolean),setVibrate,Operation
n2719,"@java+method#com.fsck.k9.fragment.MessageListFragmentComparators.SenderComparator.compare(com.fsck.k9.fragment.Cursor,com.fsck.k9.fragment.Cursor)",compare,Operation
n272,@java+method#com.fsck.k9.cache.EmailProviderCacheTest.getValueForUnknownThread_returnsNull(),getValueForUnknownThread_returnsNull,Operation
n2720,@java+method#com.fsck.k9.mailstore.LocalFolder.getRawSyncClass(),getRawSyncClass,Operation
n2721,@java+field#com.fsck.k9.ui.crypto.MessageCryptoHelper.currentCryptoResult,currentCryptoResult,Variable
n2722,@java+method#com.fsck.k9.activity.FolderList.FolderListAdapter.isEnabled(int),isEnabled,Operation
n2723,@java+field#com.fsck.k9.Account.flaggedReadColorChip,flaggedReadColorChip,Variable
n2724,@java+method#com.fsck.k9.controller.MessagingControllerTest.tearDown(),tearDown,Operation
n2725,@java+method#com.fsck.k9.activity.compose.RecipientLoader.getNicknameCursor(java.lang.String),getNicknameCursor,Operation
n2726,@java+method#com.fsck.k9.mail.store.webdav.WebDavStore.performFormBasedAuthentication(com.fsck.k9.mail.store.webdav.ConnectionInfo),performFormBasedAuthentication,Operation
n2727,@java+field#com.fsck.k9.Account.notifyContactsMailOnly,notifyContactsMailOnly,Variable
n2728,@java+field#com.fsck.k9.activity.loader.AttachmentInfoLoader.sourceAttachment,sourceAttachment,Variable
n2729,@java+method#com.fsck.k9.view.ViewSwitcher.onAnimationRepeat(com.fsck.k9.view.Animation),onAnimationRepeat,Operation
n273,@java+method#com.fsck.k9.service.CoreService.setAutoShutdown(boolean),setAutoShutdown,Operation
n2730,@java+method#com.fsck.k9.message.extractors.AttachmentInfoExtractor.getInstance(),getInstance,Operation
n2731,@java+method#com.fsck.k9.preferences.SettingsImporterTest.deletePreExistingAccounts(),deletePreExistingAccounts,Operation
n2732,@java+method#com.fsck.k9.provider.MessageProvider.CountExtractor.getField(T),getField,Operation
n2733,@java+field#com.fsck.k9.activity.compose.RecipientMvpView.CRYPTO_ICON_OUT_ANIMATOR,CRYPTO_ICON_OUT_ANIMATOR,Variable
n2734,@java+method#com.fsck.k9.provider.MessageProvider.MonitoredCursor.isLast(),isLast,Operation
n2735,@java+method#com.fsck.k9.message.html.HtmlSanitizerTest.shouldProduceValidHtmlFromHtmlWithXmlDeclaration(),shouldProduceValidHtmlFromHtmlWithXmlDeclaration,Operation
n2736,@java+method#com.fsck.k9.BaseAccount.getDescription(),getDescription,Operation
n2737,@java+field#com.fsck.k9.ui.crypto.MessageCryptoHelper.processSignedOnly,processSignedOnly,Variable
n2738,"@java+method#com.fsck.k9.controller.MessagingController.clear(com.fsck.k9.Account,com.fsck.k9.controller.MessagingListener).$anonymous1.run()",run,Operation
n2739,"@java+method#com.fsck.k9.Account.excludeSpecialFolder(com.fsck.k9.search.LocalSearch,java.lang.String)",excludeSpecialFolder,Operation
n274,"@java+method#com.fsck.k9.message.html.HtmlConverter.appendchar(java.lang.StringBuilder,int)",appendchar,Operation
n2740,@java+field#com.fsck.k9.preferences.StorageEditor.snapshot,snapshot,Variable
n2741,@java+field#com.fsck.k9.preferences.Storage.DB_VERSION,DB_VERSION,Variable
n2742,@java+field#com.fsck.k9.NotificationSetting.vibrateTimes,vibrateTimes,Variable
n2743,@java+method#com.fsck.k9.mail.transport.smtp.SmtpTransportTest.open_withoutAuthLoginExtension_shouldConnectWithoutAuthentication(),open_withoutAuthLoginExtension_shouldConnectWithoutAuthentication,Operation
n2744,@java+method#com.fsck.k9.activity.setup.AccountSetupBasics.validateFields(),validateFields,Operation
n2745,@java+method#com.fsck.k9.mail.store.webdav.WebDavFolderTest.getMessages_should_throw_message_exception_if_requesting_messages_from_empty_folder(),getMessages_should_throw_message_exception_if_requesting_messages_from_empty_folder,Operation
n2746,@java+method#com.fsck.k9.activity.K9PreferenceActivity.onCreate(com.fsck.k9.fragment.Bundle),onCreate,Operation
n2747,@java+method#com.fsck.k9.message.html.EthereumUriParserTest.invalidScheme(),invalidScheme,Operation
n2748,@java+method#com.fsck.k9.fragment.MessageListFragment.MessageListFragmentListener.setMessageListSubTitle(java.lang.String),setMessageListSubTitle,Operation
n2749,"@java+constructor#java.io.BufferedInputStream.BufferedInputStream(java.io.InputStream,int)",,Constructor
n275,@java+field#com.fsck.k9.preferences.SettingsExporter.VALUE_ELEMENT,VALUE_ELEMENT,Variable
n2750,@java+field#com.fsck.k9.activity.compose.PgpEnabledErrorDialog.ARG_IS_GOTIT,ARG_IS_GOTIT,Variable
n2751,@java+field#com.fsck.k9.mailstore.LocalFolder.MessagePartType.TEXT,TEXT,Variable
n2752,@java+method#com.fsck.k9.message.MessageBuilder.queueMessageBuildException(com.fsck.k9.mail.MessagingException),queueMessageBuildException,Operation
n2753,@java+field#com.fsck.k9.notification.NotificationData.activeNotifications,activeNotifications,Variable
n2754,@java+interface#com.fsck.k9.mail.store.StoreConfig,StoreConfig,Structure
n2755,@java+method#com.fsck.k9.mail.internet.MimeUtilityTest.isMultipart_withMixedCaseMultipart_shouldReturnTrue(),isMultipart_withMixedCaseMultipart_shouldReturnTrue,Operation
n2756,"@java+method#com.fsck.k9.ui.compose.QuotedMessageMvpView.setFontSizes(com.fsck.k9.FontSizes,int)",setFontSizes,Operation
n2757,@java+constructor#java.lang.Exception.Exception(java.lang.String),,Constructor
n2758,@java+method#com.fsck.k9.message.html.HttpUriParserTest.assertLinkIgnored(java.lang.String),assertLinkIgnored,Operation
n2759,@java+method#com.fsck.k9.mail.filter.FixedLengthInputStream.skipRemaining(),skipRemaining,Operation
n276,"@java+method#com.fsck.k9.service.CoreService.onStartCommand(com.fsck.k9.provider.Intent,int,int)",onStartCommand,Operation
n2760,@java+constructor#java.util.BitSet.BitSet(int),,Constructor
n2761,@java+method#com.fsck.k9.service.MailService.setupPushers(),setupPushers,Operation
n2762,@java+method#com.fsck.k9.mail.store.webdav.WebDavStore.getHttpClient(),getHttpClient,Operation
n2763,@java+field#com.fsck.k9.mail.transport.smtp.SmtpTransportTest.PASSWORD,PASSWORD,Variable
n2764,@java+method#com.fsck.k9.mail.store.webdav.WebDavStoreTest.getPersonalNamespaces_shouldRequestFolderList(),getPersonalNamespaces_shouldRequestFolderList,Operation
n2765,"@java+method#com.fsck.k9.controller.MessagingController.queueSetFlag(com.fsck.k9.Account,java.lang.String,boolean,com.fsck.k9.mail.Flag,java.util.List).$anonymous1.run()",run,Operation
n2766,"@java+constructor#com.fsck.k9.message.SimpleMessageBuilder.SimpleMessageBuilder(com.fsck.k9.controller.Context,com.fsck.k9.mail.internet.MessageIdGenerator,com.fsck.k9.mail.BoundaryGenerator)",SimpleMessageBuilder,Constructor
n2767,@java+method#com.fsck.k9.mailstore.LocalStoreTest.findPartById__withRootLocalBodyPart(),findPartById__withRootLocalBodyPart,Operation
n2768,@java+field#com.fsck.k9.fragment.MessageListHandler.ACTION_GO_BACK,ACTION_GO_BACK,Variable
n2769,"@java+constructor#com.fsck.k9.controller.UnavailableAccountException.UnavailableAccountException(java.lang.String,java.lang.Throwable)",UnavailableAccountException,Constructor
n277,@java+method#com.fsck.k9.activity.ActivityListener.pendingCommandsFinished(com.fsck.k9.Account),pendingCommandsFinished,Operation
n2770,@java+method#com.fsck.k9.Account.getDeletePolicy(),getDeletePolicy,Operation
n2771,@java+field#com.fsck.k9.activity.compose.RecipientLoader.PROJECTION,PROJECTION,Variable
n2772,@java+field#com.fsck.k9.mail.store.pop3.Pop3StoreTest.CAPA_RESPONSE,CAPA_RESPONSE,Variable
n2773,@java+method#com.fsck.k9.provider.AttachmentProvider.onCreate(),onCreate,Operation
n2774,"@java+method#com.fsck.k9.view.LinearViewAnimator.setDownOutAnimation(com.fsck.k9.controller.Context,int)",setDownOutAnimation,Operation
n2775,@java+field#com.fsck.k9.view.RecipientSelectView.Recipient.photoThumbnailUri,photoThumbnailUri,Variable
n2776,@java+constructor#com.fsck.k9.mailstore.LocalFolder.getUnreadMessageCount().$anonymous1.(),,Constructor
n2777,@java+method#com.fsck.k9.service.MailService.onDestroy(),onDestroy,Operation
n2778,@java+method#com.fsck.k9.activity.AlternateRecipientAdapter.newView(com.fsck.k9.fragment.ViewGroup),newView,Operation
n2779,"@java+method#com.fsck.k9.mail.internet.MimeUtility.getHeaderParameter(java.lang.String,java.lang.String)",getHeaderParameter,Operation
n278,"@java+method#com.fsck.k9.mailstore.ReconstructMessageFromDatabaseTest.readMessageFromDatabase(com.fsck.k9.mailstore.LocalFolder,com.fsck.k9.mail.internet.MimeMessage)",readMessageFromDatabase,Operation
n2780,@java+field#com.fsck.k9.mailstore.LockableDatabase.mStorageListener,mStorageListener,Variable
n2781,@java+field#com.fsck.k9.view.RigidWebView.MIN_RESIZE_INTERVAL,MIN_RESIZE_INTERVAL,Variable
n2782,@java+method#com.fsck.k9.mail.store.webdav.WebDavStoreTest.getPersonalNamespaces_shouldRequestSpecialFolders(),getPersonalNamespaces_shouldRequestSpecialFolders,Operation
n2783,@java+method#com.fsck.k9.controller.MessagingControllerTest.synchronizeMailboxSynchronous_withEmptyRemoteFolder_shouldFinishWithoutError(),synchronizeMailboxSynchronous_withEmptyRemoteFolder_shouldFinishWithoutError,Operation
n2784,@java+method#com.fsck.k9.activity.misc.ContactPictureLoaderTest.calcUnknownContactLetter_withCombinedGlyphs(),calcUnknownContactLetter_withCombinedGlyphs,Operation
n2785,@java+method#com.fsck.k9.mail.store.imap.ImapResponseParserTest.testRespTextCodeWithList(),testRespTextCodeWithList,Operation
n2786,@java+method#com.fsck.k9.preferences.Settings.SettingsUpgrader.upgrade(java.util.Map),upgrade,Operation
n2787,@java+field#org.openintents.openpgp.util.OpenPgpAppPreference.OpenPgpProviderEntry.packageName,packageName,Variable
n2788,"@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.callAsyncInlineOperation(com.fsck.k9.provider.Intent).$anonymous1.onReturn(com.fsck.k9.provider.Intent,com.fsck.k9.mail.internet.MimeBodyPart)",onReturn,Operation
n2789,@java+constructor#java.lang.SecurityException.SecurityException(java.lang.String),,Constructor
n279,@java+field#org.openintents.openpgp.OpenPgpSignatureResult.CREATOR,CREATOR,Variable
n2790,"@java+method#com.fsck.k9.controller.SimpleMessagingListener.synchronizeMailboxFinished(com.fsck.k9.Account,java.lang.String,int,int)",synchronizeMailboxFinished,Operation
n2791,@java+field#com.fsck.k9.activity.MessageList.mActionBarTitle,mActionBarTitle,Variable
n2792,@java+field#org.openintents.openpgp.OpenPgpSignatureResult.RESULT_VALID_CONFIRMED,RESULT_VALID_CONFIRMED,Variable
n2793,@java+class#com.fsck.k9.helper.UtilityTest,UtilityTest,Structure
n2794,"@java+method#com.fsck.k9.activity.MessageCompose.launchUserInteractionPendingIntent(com.fsck.k9.message.PendingIntent,int)",launchUserInteractionPendingIntent,Operation
n2795,@java+method#com.fsck.k9.mail.store.imap.ImapFolderTest.getMessages_withDateConstraint(),getMessages_withDateConstraint,Operation
n2796,"@java+method#com.fsck.k9.fragment.MessageListFragment.setFlagForSelected(com.fsck.k9.mail.Flag,boolean)",setFlagForSelected,Operation
n2797,@java+constructor#com.fsck.k9.preferences.GlobalSettings.ThemeSetting.ThemeSetting(com.fsck.k9.K9.Theme),ThemeSetting,Constructor
n2798,@java+method#com.fsck.k9.message.extractors.EncryptionDetectorTest.isEncrypted_withMultipartEncrypted_shouldReturnTrue(),isEncrypted_withMultipartEncrypted_shouldReturnTrue,Operation
n2799,@java+interface#com.fsck.k9.activity.compose.PgpEnabledErrorDialog.OnOpenPgpDisableListener,OnOpenPgpDisableListener,Structure
n28,@java+field#com.fsck.k9.mail.filter.PeekableInputStream.peekedByte,peekedByte,Variable
n280,@java+field#com.fsck.k9.remotecontrol.K9RemoteControl.K9_BACKGROUND_OPERATIONS_ALWAYS,K9_BACKGROUND_OPERATIONS_ALWAYS,Variable
n2800,@java+field#com.fsck.k9.K9.mQuietTimeEnds,mQuietTimeEnds,Variable
n2801,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelperTest.assertReturnsWithNoCryptoAnnotations(com.fsck.k9.ui.crypto.MessageCryptoCallback),assertReturnsWithNoCryptoAnnotations,Operation
